0,"0.00"
1,"0.36"
2,"0.40"
3,"0.38"
4,"0.37"
5,"0.35"
6,"0.34"
7,"0.33"
8,"0.33"
9,"0.34"
10,"0.35"
11,"0.36"
12,"0.37"
13,"0.37"
14,"0.38"
15,"0.39"
16,"0.40"
17,"0.41"
18,"0.41"
19,"0.41"
20,"0.42"
21,"0.42"
22,"0.43"
23,"0.44"
24,"0.44"
25,"0.44"
26,"0.45"
27,"0.45"
28,"0.45"
29,"0.46"
30,"0.46"
31,"0.46"
32,"0.47"
33,"0.47"
34,"0.48"
35,"0.48"
36,"0.48"
37,"0.49"
38,"0.49"
39,"0.49"
40,"0.50"
41,"0.49"
42,"0.50"
43,"0.50"
44,"0.50"
45,"0.49"
46,"0.50"
47,"0.51"
48,"0.50"
49,"0.51"
50,"0.51"
51,"0.50"
52,"0.49"
53,"0.49"
54,"0.49"
55,"0.49"
56,"0.49"
57,"0.50"
58,"0.50"
59,"0.51"
60,"0.51"
61,"0.51"
62,"0.52"
63,"0.51"
64,"0.51"
65,"0.51"
66,"0.52"
67,"0.52"
68,"0.53"
69,"0.53"
70,"0.53"
71,"0.53"
72,"0.52"
73,"0.52"
74,"0.52"
75,"0.53"
76,"0.54"
77,"0.54"
78,"0.55"
79,"0.56"
80,"0.56"
81,"0.56"
82,"0.57"
83,"0.57"
84,"0.57"
85,"0.57"
86,"0.59"
87,"0.59"
88,"0.59"
89,"0.58"
90,"0.59"
91,"0.58"
92,"0.59"
93,"0.60"
94,"0.60"
95,"0.59"
96,"0.59"
97,"0.60"
98,"0.61"
99,"0.62"
100,"0.62"
