0,"0.0000"
1,"0.0049"
2,"0.0080"
3,"0.0103"
4,"0.0120"
5,"0.0136"
6,"0.0152"
7,"0.0167"
8,"0.0181"
9,"0.0195"
10,"0.0208"
11,"0.0221"
12,"0.0235"
13,"0.0249"
14,"0.0262"
15,"0.0276"
16,"0.0290"
17,"0.0305"
18,"0.0320"
19,"0.0334"
20,"0.0348"
21,"0.0363"
22,"0.0378"
23,"0.0394"
24,"0.0409"
25,"0.0425"
26,"0.0441"
27,"0.0458"
28,"0.0474"
29,"0.0491"
30,"0.0508"
31,"0.0525"
32,"0.0544"
33,"0.0562"
34,"0.0578"
35,"0.0596"
36,"0.0615"
37,"0.0632"
38,"0.0650"
39,"0.0668"
40,"0.0686"
41,"0.0703"
42,"0.0721"
43,"0.0741"
44,"0.0760"
45,"0.0778"
46,"0.0798"
47,"0.0818"
48,"0.0837"
49,"0.0856"
50,"0.0875"
51,"0.0894"
52,"0.0914"
53,"0.0933"
54,"0.0952"
55,"0.0972"
56,"0.0991"
57,"0.1011"
58,"0.1032"
59,"0.1053"
60,"0.1075"
61,"0.1097"
62,"0.1119"
63,"0.1141"
64,"0.1163"
65,"0.1186"
66,"0.1206"
67,"0.1227"
68,"0.1249"
69,"0.1272"
70,"0.1294"
71,"0.1318"
72,"0.1342"
73,"0.1365"
74,"0.1388"
75,"0.1412"
76,"0.1437"
77,"0.1463"
78,"0.1489"
79,"0.1517"
80,"0.1545"
81,"0.1575"
82,"0.1605"
83,"0.1637"
84,"0.1668"
85,"0.1700"
86,"0.1732"
87,"0.1765"
88,"0.1798"
89,"0.1829"
90,"0.1862"
91,"0.1896"
92,"0.1932"
93,"0.1969"
94,"0.2008"
95,"0.2046"
96,"0.2083"
97,"0.2123"
98,"0.2167"
99,"0.2216"
100,"0.2269"
