0,"0.00"
1,"0.37"
2,"0.47"
3,"0.50"
4,"0.52"
5,"0.53"
6,"0.54"
7,"0.54"
8,"0.56"
9,"0.57"
10,"0.57"
11,"0.59"
12,"0.60"
13,"0.61"
14,"0.62"
15,"0.63"
16,"0.63"
17,"0.63"
18,"0.63"
19,"0.64"
20,"0.64"
21,"0.64"
22,"0.65"
23,"0.65"
24,"0.66"
25,"0.66"
26,"0.66"
27,"0.67"
28,"0.67"
29,"0.67"
30,"0.67"
31,"0.68"
32,"0.68"
33,"0.68"
34,"0.68"
35,"0.68"
36,"0.68"
37,"0.69"
38,"0.70"
39,"0.70"
40,"0.70"
41,"0.70"
42,"0.70"
43,"0.70"
44,"0.70"
45,"0.70"
46,"0.70"
47,"0.70"
48,"0.70"
49,"0.70"
50,"0.70"
51,"0.70"
52,"0.69"
53,"0.69"
54,"0.69"
55,"0.69"
56,"0.70"
57,"0.69"
58,"0.70"
59,"0.70"
60,"0.70"
61,"0.69"
62,"0.70"
63,"0.69"
64,"0.70"
65,"0.69"
66,"0.70"
67,"0.69"
68,"0.70"
69,"0.70"
70,"0.70"
71,"0.70"
72,"0.70"
73,"0.70"
74,"0.69"
75,"0.70"
76,"0.70"
77,"0.70"
78,"0.70"
79,"0.70"
80,"0.70"
81,"0.70"
82,"0.71"
83,"0.70"
84,"0.70"
85,"0.69"
86,"0.69"
87,"0.69"
88,"0.69"
89,"0.68"
90,"0.68"
91,"0.68"
92,"0.67"
93,"0.66"
94,"0.66"
95,"0.65"
96,"0.65"
97,"0.65"
98,"0.64"
99,"0.64"
100,"0.63"
