0,"0.000"
1,"0.094"
2,"0.131"
3,"0.140"
4,"0.150"
5,"0.156"
6,"0.164"
7,"0.168"
8,"0.174"
9,"0.181"
10,"0.187"
11,"0.193"
12,"0.202"
13,"0.207"
14,"0.212"
15,"0.216"
16,"0.220"
17,"0.224"
18,"0.226"
19,"0.229"
20,"0.231"
21,"0.236"
22,"0.239"
23,"0.243"
24,"0.244"
25,"0.245"
26,"0.245"
27,"0.246"
28,"0.247"
29,"0.248"
30,"0.250"
31,"0.250"
32,"0.251"
33,"0.252"
34,"0.253"
35,"0.254"
36,"0.254"
37,"0.255"
38,"0.256"
39,"0.257"
40,"0.259"
41,"0.259"
42,"0.261"
43,"0.262"
44,"0.261"
45,"0.259"
46,"0.259"
47,"0.261"
48,"0.259"
49,"0.261"
50,"0.263"
51,"0.262"
52,"0.261"
53,"0.260"
54,"0.261"
55,"0.260"
56,"0.261"
57,"0.264"
58,"0.263"
59,"0.266"
60,"0.265"
61,"0.266"
62,"0.269"
63,"0.268"
64,"0.269"
65,"0.272"
66,"0.274"
67,"0.277"
68,"0.282"
69,"0.282"
70,"0.283"
71,"0.287"
72,"0.286"
73,"0.283"
74,"0.285"
75,"0.288"
76,"0.294"
77,"0.297"
78,"0.305"
79,"0.309"
80,"0.316"
81,"0.315"
82,"0.320"
83,"0.326"
84,"0.329"
85,"0.331"
86,"0.339"
87,"0.347"
88,"0.350"
89,"0.348"
90,"0.355"
91,"0.359"
92,"0.372"
93,"0.380"
94,"0.390"
95,"0.393"
96,"0.397"
97,"0.411"
98,"0.433"
99,"0.448"
100,"0.465"
