0,"102.48"
1,"102.48"
2,"102.46"
3,"102.45"
4,"102.45"
5,"102.45"
6,"102.46"
7,"102.45"
8,"102.42"
9,"102.41"
10,"102.41"
11,"102.40"
12,"102.39"
13,"102.37"
14,"102.36"
15,"102.36"
16,"102.38"
17,"102.39"
18,"102.40"
19,"102.38"
20,"102.35"
21,"102.35"
22,"102.33"
23,"102.31"
24,"102.30"
25,"102.31"
26,"102.29"
27,"102.29"
28,"102.29"
29,"102.29"
30,"102.29"
31,"102.28"
32,"102.26"
33,"102.25"
34,"102.23"
35,"102.21"
36,"102.21"
37,"102.20"
38,"102.19"
39,"102.17"
40,"102.14"
41,"102.11"
42,"102.10"
43,"102.06"
44,"102.03"
45,"102.01"
46,"101.97"
47,"101.95"
48,"101.93"
49,"101.91"
50,"101.88"
51,"101.86"
52,"101.84"
53,"101.83"
54,"101.83"
55,"101.83"
56,"101.83"
57,"101.82"
58,"101.80"
59,"101.77"
60,"101.76"
61,"101.74"
62,"101.72"
63,"101.70"
64,"101.69"
65,"101.68"
66,"101.67"
67,"101.65"
68,"101.62"
69,"101.61"
70,"101.59"
71,"101.58"
72,"101.57"
73,"101.56"
74,"101.56"
75,"101.54"
76,"101.51"
77,"101.50"
78,"101.49"
79,"101.47"
80,"101.45"
81,"101.44"
82,"101.42"
83,"101.40"
84,"101.39"
85,"101.37"
86,"101.36"
87,"101.35"
88,"101.35"
89,"101.34"
90,"101.33"
91,"101.31"
92,"101.30"
93,"101.30"
94,"101.28"
95,"101.28"
96,"101.27"
97,"101.25"
98,"101.24"
99,"101.24"
100,"101.24"
